Filename,Gaming,Main Category,Subcategory,Success
10.2.3_C.txt,Gaming,B,B.6,Failure
10.2.3_C.txt,Gaming,B,B.1,Success
10.2.3_C.txt,Gaming,B,B.1,Success
11.1.4_B.txt,Gaming,B,B.7,Failure
11.1.4_B.txt,Gaming,B,B.7,Failure
11.1.4_B.txt,Gaming,B,B.7,Failure
10.2.4_C.txt,Gaming,B,B.6,Failure
10.2.4_C.txt,Gaming,B,B.6,Failure
10.2.4_C.txt,Gaming,B,B.6,Failure
10.2.4_C.txt,Gaming,A,A.2,Failure
10.2.4_C.txt,Gaming,A,A.2,Failure
10.2.4_C.txt,Gaming,A,A.1,Failure
10.2.4_C.txt,Gaming,B,B.6,Failure
10.2.4_C.txt,Gaming,B,B.6,Failure
10.1.2_B.txt,Gaming,B,B.6,Failure
10.1.2_B.txt,Gaming,B,B.6,Failure
10.1.2_B.txt,Gaming,B,B.6,Failure
11.2.4_C.txt,Gaming,B,B.7,Failure
11.2.4_C.txt,Gaming,B,B.7,Failure
11.2.4_C.txt,Gaming,B,B.7,Failure
11.2.4_C.txt,Gaming,B,B.7,Failure
11.2.4_C.txt,Gaming,B,B.7,Failure
11.2.4_C.txt,Gaming,B,B.7,Failure
11.2.4_A.txt,Gaming,B,B.7,Failure
11.2.4_A.txt,Gaming,B,B.7,Failure
11.2.4_A.txt,Gaming,B,B.7,Failure
11.2.4_A.txt,Gaming,B,B.7,Failure
11.2.4_A.txt,Gaming,B,B.7,Failure
09.2.3_A.txt,Gaming,B,B.5,Failure
09.2.3_A.txt,Gaming,B,B.5,Failure
09.2.3_A.txt,Gaming,B,B.5,Failure
09.2.3_A.txt,Gaming,B,B.5,Failure
09.2.3_A.txt,Gaming,A,A.2,Failure
11.2.1_C.txt,Gaming,B,7,Failure
11.2.1_C.txt,Gaming,B,7,Failure
11.2.1_C.txt,Gaming,B,4,Failure
11.2.1_C.txt,Gaming,B,1,Failure
11.2.1_C.txt,Gaming,B,7,Failure
11.2.1_C.txt,Gaming,B,1,Failure
11.2.1_C.txt,Gaming,B,7,Failure
10.2.1_C.txt,Gaming,B,B.6,Failure
10.2.1_C.txt,Gaming,B,B.6,Failure
10.2.1_C.txt,Gaming,B,B.6,Success
11.2.2_C.txt,Gaming,B,B.7,Failure
11.2.2_C.txt,Gaming,B,B.7,Failure
11.2.2_C.txt,Gaming,B,B.7,Failure
11.2.2_C.txt,Gaming,B,B.7,Failure
11.2.2_C.txt,Gaming,B,B.7,Failure
11.2.2_C.txt,Gaming,B,B.7,Failure
11.1.3_B.txt,Gaming,B,B.7,Failure
11.1.3_B.txt,Gaming,B,B.7,Failure
11.1.3_B.txt,Gaming,B,B.7,Failure
13.2.3_A.txt,Gaming,C,C.1,Failure
13.2.3_A.txt,Gaming,C,C.1,Failure
13.2.3_A.txt,Gaming,C,C.1,Failure
13.2.3_A.txt,Gaming,C,C.1,Failure
13.1.4_A.txt,Gaming,C,C.1,Failure
13.1.4_A.txt,Gaming,C,C.1,Failure
13.1.4_A.txt,Gaming,C,C.1,Failure
11.2.2_A.txt,Gaming,B,B.7,Failure
11.2.2_A.txt,Gaming,B,B.7,Failure
11.2.2_A.txt,Gaming,B,B.7,Failure
11.2.2_A.txt,Gaming,B,B.7,Failure
11.2.2_A.txt,Gaming,B,B.7,Failure
10.1.4_B.txt,Gaming,B,6,Failure
10.1.4_B.txt,Gaming,B,4,Failure
10.1.4_B.txt,Gaming,B,4,Failure
09.2.3_B.txt,Gaming,B,B.5,Failure
09.2.3_B.txt,Gaming,B,B.5,Failure
09.2.3_B.txt,Gaming,B,B.5,Failure
09.2.3_B.txt,Gaming,B,B.1,Success
11.1.1_B.txt,Gaming,B,7,Failure
11.1.1_B.txt,Gaming,B,7,Failure
11.1.1_B.txt,Gaming,B,7,Failure
13.2.1_A.txt,Gaming,C,C.1,Failure
13.2.1_A.txt,Gaming,C,C.1,Failure
13.2.1_A.txt,Gaming,C,C.1,Failure
13.2.1_A.txt,Gaming,C,C.1,Failure
13.2.3_C.txt,Gaming,C,C.1,Failure
13.2.3_C.txt,Gaming,C,C.1,Failure
13.2.3_C.txt,Gaming,C,C.1,Failure
13.2.3_C.txt,Gaming,C,C.1,Failure
13.2.3_C.txt,Gaming,C,C.1,Failure
13.2.3_C.txt,Gaming,C,C.1,Success
10.1.1_B.txt,Gaming,B,B.6,Failure
10.1.1_B.txt,Gaming,B,B.6,Failure
10.1.1_B.txt,Gaming,B,B.4,Failure
13.1.3_A.txt,Gaming,C,C.1,Failure
13.1.3_A.txt,Gaming,C,C.1,Failure
13.1.3_A.txt,Gaming,A,A.2,Failure
14.1.3_A.txt,Gaming,C,C.2,Failure
14.1.3_A.txt,Gaming,B,B.7,Failure
14.1.3_A.txt,Gaming,B,B.7,Failure
14.1.2_A.txt,Gaming,C,C.2,Failure
14.1.2_A.txt,Gaming,C,C.2,Failure
14.1.2_A.txt,Gaming,C,C.2,Failure
14.1.4_A.txt,Gaming,C,C.2,Failure
14.1.4_A.txt,Gaming,C,C.2,Failure
14.1.4_A.txt,Gaming,C,C.2,Failure
14.1.2_B.txt,Gaming,B,B.7,Failure
14.1.2_B.txt,Gaming,B,B.7,Failure
14.1.2_B.txt,Gaming,B,B.7,Failure
13.2.1_B.txt,Gaming,C,C.1,Failure
13.2.1_B.txt,Gaming,C,C.1,Failure
13.2.1_B.txt,Gaming,C,C.1,Failure
13.2.1_B.txt,Gaming,C,C.1,Failure
10.2.3_A.txt,Gaming,B,B.6,Failure
10.2.3_A.txt,Gaming,B,B.6,Failure
10.2.3_A.txt,Gaming,B,B.6,Failure
10.2.3_A.txt,Gaming,B,B.6,Failure
10.2.3_A.txt,Gaming,B,B.6,Failure
13.1.1_B.txt,Gaming,C,1,Failure
13.1.1_B.txt,Gaming,C,1,Failure
13.1.1_B.txt,Gaming,C,1,Failure
09.1.3_A.txt,Gaming,B,B.5,Failure
09.1.3_A.txt,Gaming,B,B.4,Failure
09.1.3_A.txt,Gaming,B,B.4,Failure
14.1.1_A.txt,Gaming,B,B.7,Failure
14.1.1_A.txt,Gaming,B,B.7,Failure
14.1.1_A.txt,Gaming,B,B.7,Failure
13.1.4_B.txt,Gaming,C,C.1,Failure
13.1.4_B.txt,Gaming,C,C.1,Failure
13.1.4_B.txt,Gaming,C,C.1,Failure
13.1.3_B.txt,Gaming,C,C.1,Success
08.3.4_A.txt,Genuine,,,
08.3.4_A.txt,Genuine,,,
08.3.4_A.txt,Gaming,B,B.4,Failure
08.3.4_A.txt,Genuine,,,
09.1.2_A.txt,Gaming,B,B.5,Failure
09.1.2_A.txt,Gaming,B,B.5,Failure
09.1.2_A.txt,Gaming,B,B.5,Failure
10.2.1_A.txt,Gaming,B,B.6,Failure
10.2.1_A.txt,Gaming,B,B.6,Failure
10.2.1_A.txt,Gaming,B,B.6,Failure
10.2.1_A.txt,Gaming,B,B.6,Failure
11.2.4_B.txt,Gaming,B,B.7,Failure
11.2.4_B.txt,Gaming,B,B.7,Failure
11.2.4_B.txt,Gaming,B,B.7,Failure
11.2.4_B.txt,Gaming,B,B.7,Failure
10.2.4_A.txt,Gaming,B,B.6,Failure
10.2.4_A.txt,Gaming,B,B.6,Failure
10.2.4_A.txt,Gaming,B,B.6,Failure
10.2.4_A.txt,Gaming,A,A.1,Failure
10.2.4_A.txt,Gaming,A,A.2,Failure
10.2.4_A.txt,Gaming,A,A.2,Failure
11.4.4_A.txt,Genuine,,,
11.4.4_A.txt,Genuine,,,
11.4.4_A.txt,Gaming,B,B.7,Failure
11.4.4_A.txt,Gaming,A,A.1,Failure
11.4.4_A.txt,Gaming,B,B.7,Failure
13.2.1_C.txt,Gaming,C,C.1,Failure
13.2.1_C.txt,Gaming,C,C.1,Failure
13.2.1_C.txt,Gaming,C,C.1,Failure
13.2.1_C.txt,Gaming,C,C.1,Failure
13.2.1_C.txt,Gaming,C,C.1,Failure
10.2.2_C.txt,Gaming,B,B.6,Failure
10.2.2_C.txt,Gaming,B,B.6,Failure
10.2.2_C.txt,Gaming,B,B.6,Failure
10.2.2_C.txt,Gaming,B,B.6,Failure
10.2.2_C.txt,Gaming,B,B.6,Success
09.1.4_B.txt,Gaming,B,B.5,Failure
09.1.4_B.txt,Gaming,B,B.5,Failure
09.1.4_B.txt,Gaming,B,B.5,Failure
13.1.4_C.txt,Gaming,C,C.1,Failure
13.1.4_C.txt,Gaming,C,C.1,Failure
13.1.4_C.txt,Gaming,C,C.1,Failure
14.1.4_B.txt,Gaming,B,B.7,Failure
14.1.4_B.txt,Gaming,B,B.7,Failure
14.1.4_B.txt,Gaming,B,B.7,Failure
14.1.3_B.txt,Gaming,B,B.7,Failure
14.1.3_B.txt,Gaming,B,B.7,Failure
14.1.3_B.txt,Gaming,B,B.7,Failure
09.1.3_B.txt,Gaming,B,B.1,Failure
09.1.3_B.txt,Gaming,B,B.5,Failure
09.1.3_B.txt,Gaming,B,B.1,Failure
09.1.2_B.txt,Gaming,B,B.5,Failure
09.1.2_B.txt,Gaming,B,B.5,Failure
09.1.2_B.txt,Gaming,B,B.5,Failure
13.2.2_B.txt,Gaming,C,C.1,Failure
13.2.2_B.txt,Gaming,C,C.1,Failure
13.2.2_B.txt,Gaming,C,C.1,Failure
13.2.2_B.txt,Gaming,C,C.1,Failure
09.1.1_B.txt,Gaming,B,B.5,Failure
09.1.1_B.txt,Gaming,B,B.5,Success
14.1.1_B.txt,Gaming,B,B.7,Failure
14.1.1_B.txt,Gaming,B,B.7,Failure
14.1.1_B.txt,Gaming,B,B.7,Failure
11.1.3_C.txt,Gaming,B,B.7,Failure
11.1.3_C.txt,Gaming,B,B.7,Failure
11.1.3_C.txt,Gaming,B,B.7,Failure
13.2.3_B.txt,Gaming,C,C.1,Failure
13.2.3_B.txt,Gaming,C,C.1,Failure
13.2.3_B.txt,Gaming,C,C.1,Failure
13.2.3_B.txt,Gaming,C,C.1,Failure
14.1.4_C.txt,Gaming,B,B.7,Failure
14.1.4_C.txt,Gaming,B,B.7,Failure
14.1.4_C.txt,Gaming,B,B.7,Failure
10.1.3_C.txt,Gaming,B,B.6,Failure
10.1.3_C.txt,Gaming,B,B.6,Failure
10.1.3_C.txt,Gaming,B,B.6,Success
13.1.2_C.txt,Gaming,C,C.1,Failure
13.1.2_C.txt,Gaming,C,C.1,Failure
13.1.2_C.txt,Gaming,C,C.1,Failure
14.1.3_C.txt,Gaming,B,B.7,Failure
14.1.3_C.txt,Gaming,B,B.7,Failure
14.1.3_C.txt,Gaming,B,B.7,Failure
10.1.4_C.txt,Gaming,B,B.6,Failure
10.1.4_C.txt,Gaming,B,B.6,Failure
10.1.4_C.txt,Gaming,B,B.1,Failure
13.2.4_B.txt,Gaming,C,C.1,Failure
13.2.4_B.txt,Gaming,C,C.1,Failure
13.2.4_B.txt,Gaming,C,C.1,Failure
13.2.4_B.txt,Gaming,C,C.1,Failure
14.1.1_C.txt,Gaming,C,C.2,Failure
14.1.1_C.txt,Gaming,B,B.7,Failure
14.1.1_C.txt,Gaming,B,B.7,Failure
19.4_C.txt,Genuine,,,
19.4_C.txt,Genuine,,,
19.4_C.txt,Genuine,,,
13.1.3_C.txt,Gaming,C,C.1,Failure
13.1.3_C.txt,Gaming,C,C.1,Failure
13.1.3_C.txt,Gaming,C,C.1,Failure
11.4.2_A.txt,Genuine,,,
11.4.2_A.txt,Genuine,,,
11.4.2_A.txt,Gaming,B,B.7,Failure
11.4.2_A.txt,Gaming,B,B.7,Failure
11.4.2_A.txt,Gaming,B,B.7,Failure
11.4.1_C.txt,Genuine,,,
11.4.1_C.txt,Genuine,,,
11.4.1_C.txt,Gaming,B,B.7,Failure
11.4.1_C.txt,Gaming,B,B.7,Failure
11.4.1_C.txt,Gaming,B,B.7,Failure
10.4.2_A.txt,Genuine,,,
10.4.2_A.txt,Genuine,,,
10.4.2_A.txt,Gaming,B,B.6,Failure
10.4.2_A.txt,Gaming,B,B.6,Failure
10.4.2_A.txt,Gaming,B,B.6,Failure
08.4.2_A.txt,Genuine,,,
08.4.2_A.txt,Genuine,,,
08.4.2_A.txt,Gaming,B,B.4,Failure
08.4.2_A.txt,Gaming,B,B.4,Failure
08.4.2_A.txt,Gaming,B,B.4,Success
11.1.2_C.txt,Gaming,B,B.7,Failure
11.1.2_C.txt,Gaming,B,B.7,Failure
11.1.2_C.txt,Gaming,B,B.7,Failure
10.4.2_C.txt,Genuine,,,
10.4.2_C.txt,Genuine,,,
10.4.2_C.txt,Gaming,B,B.6,Failure
10.4.2_C.txt,Gaming,B,B.6,Failure
10.4.2_C.txt,Gaming,B,B.7,Failure
02.3.4_B.txt,Genuine,,,
02.3.4_B.txt,Genuine,,,
02.3.4_B.txt,Gaming,A,A.2,Failure
02.3.4_B.txt,Genuine,,,
11.2.1_B.txt,Gaming,B,B.7,Failure
11.2.1_B.txt,Gaming,B,B.7,Failure
11.2.1_B.txt,Gaming,B,B.7,Failure
11.2.1_B.txt,Gaming,B,B.7,Failure
10.4.2_B.txt,Genuine,,,
10.4.2_B.txt,Genuine,,,
10.4.2_B.txt,Gaming,B,B.6,Failure
10.4.2_B.txt,Gaming,B,B.6,Failure
10.4.2_B.txt,Gaming,B,B.6,Failure
13.1.1_C.txt,Gaming,C,C.1,Failure
13.1.1_C.txt,Gaming,C,C.1,Failure
13.1.1_C.txt,Gaming,C,C.1,Failure
11.4.2_C.txt,Genuine,,,
11.4.2_C.txt,Genuine,,,
11.4.2_C.txt,Gaming,B,B.7,Failure
11.4.2_C.txt,Gaming,A,A.3,Failure
11.4.2_C.txt,Gaming,A,A.3,Failure
09.1.1_C.txt,Gaming,B,B.5,Failure
09.1.1_C.txt,Gaming,B,B.5,Failure
09.1.1_C.txt,Gaming,B,B.5,Failure
16.4_A.txt,Genuine,,,
16.4_A.txt,Genuine,,,
16.4_A.txt,Genuine,,,
10.4.3_A.txt,Genuine,,,
10.4.3_A.txt,Genuine,,,
10.4.3_A.txt,Gaming,B,B.6,Failure
10.4.3_A.txt,Gaming,B,B.6,Failure
10.4.3_A.txt,Gaming,B,B.6,Failure
16.1_A.txt,Genuine,,,
16.1_A.txt,Genuine,,,
16.1_A.txt,Genuine,,,
17.4_C.txt,Gaming,B,B.2,Failure
17.4_C.txt,Gaming,B,B.2,Failure
17.4_C.txt,Gaming,B,B.2,Failure
17.4_C.txt,Gaming,B,B.2,Failure
17.4_C.txt,Gaming,B,B.2,Success
11.1.4_C.txt,Gaming,B,B.7,Failure
11.1.4_C.txt,Gaming,B,B.7,Failure
11.1.4_C.txt,Gaming,B,B.7,Failure
11.3.4_B.txt,Genuine,,
11.3.4_B.txt,Genuine,,
11.3.4_B.txt,Gaming,B,B.7,Failure
11.3.4_B.txt,Genuine,,
11.1.1_C.txt,Gaming,A,A.1,Failure
11.1.1_C.txt,Gaming,A,A.1,Failure
11.1.1_C.txt,Gaming,A,A.1,Failure
10.1.2_C.txt,Gaming,B,B.6,Failure
10.1.2_C.txt,Gaming,B,B.6,Failure
10.1.2_C.txt,Gaming,B,B.6,Failure
18.3_C.txt,1,Gaming,B,B.2,Failure
18.3_C.txt,2,Gaming,B,B.2,Failure
18.3_C.txt,3,Gaming,B,B.2,Failure
18.3_C.txt,4,Gaming,B,B.1,Success
19.1_A.txt,Gaming,B,B.4,Failure
19.1_A.txt,Gaming,B,B.4,Failure
19.1_A.txt,Genuine,,,
10.1.1_C.txt,Gaming,B,B.6,Failure
10.1.1_C.txt,Gaming,B,B.4,Failure
10.1.1_C.txt,Gaming,B,B.6,Failure
09.1.4_C.txt,Gaming,B,B.5,Failure
09.1.4_C.txt,Gaming,B,B.5,Failure
09.1.4_C.txt,Gaming,B,B.5,Failure
17.4_B.txt,Gaming,B,B.2,Failure
17.4_B.txt,Gaming,B,B.2,Failure
17.4_B.txt,Gaming,B,B.2,Failure
17.4_B.txt,Gaming,B,B.1,Success
09.1.3_C.txt,Gaming,B,B.5,Failure
09.1.3_C.txt,Gaming,B,B.5,Failure
09.1.3_C.txt,Gaming,B,B.5,Failure
09.1.2_C.txt,Gaming,B,B.5,Failure
09.1.2_C.txt,Gaming,B,B.5,Failure
09.1.2_C.txt,Gaming,B,B.5,Failure
17.1_C.txt,Gaming,B,B.2,Failure
17.1_C.txt,Gaming,B,B.2,Failure
17.1_C.txt,Gaming,B,B.2,Success
17.1_C.txt,Gaming,B,B.2,Failure
17.1_C.txt,Genuine,,,
18.4_A.txt,Genuine,,,
18.4_A.txt,Genuine,,,
18.4_A.txt,Genuine,,,
18.4_A.txt,Genuine,,,
09.3.2_B.txt,Genuine,,,
09.3.2_B.txt,Genuine,,,
09.3.2_B.txt,Gaming,B,B.5,Failure
09.3.2_B.txt,Genuine,,,
16.4_C.txt,Genuine,,,
16.4_C.txt,Genuine,,,
16.4_C.txt,Genuine,,,
16.4_C.txt,Genuine,,,
16.3_C.txt,Genuine,,,
16.3_C.txt,Genuine,,,
16.3_C.txt,Genuine,,,
10.2.2_A.txt,Gaming,B,B.6,Failed
10.2.2_A.txt,Gaming,B,B.6,Failed
10.2.2_A.txt,Gaming,B,B.6,Failed
10.2.2_A.txt,Gaming,B,B.6,Failed
10.2.2_A.txt,Gaming,B,B.6,Failed
18.1_A.txt,Genuine,,,
18.1_A.txt,Genuine,,,
18.1_A.txt,Genuine,,,
18.1_A.txt,Gaming,B,B.1,Success
09.2.1_A.txt,Gaming,B,B.5,Failure
09.2.1_A.txt,Gaming,B,B.5,Failure
09.2.1_A.txt,Gaming,B,B.1,Failure
09.2.1_A.txt,Gaming,B,B.1,Failure
09.2.1_A.txt,Gaming,B,B.1,Success
17.3_B.txt,Gaming,B,B.2,Failure
17.3_B.txt,Gaming,B,B.2,Failure
17.3_B.txt,Gaming,B,B.2,Failure
17.3_B.txt,Gaming,B,B.2,Success
10.4.1_B.txt,Genuine,,,
10.4.1_B.txt,Genuine,,,
10.4.1_B.txt,Gaming,B,B.6,Failure
10.4.1_B.txt,Gaming,B,B.6,Failure
10.4.1_B.txt,Gaming,B,B.6,Failure
18.1_C.txt,Genuine,,,
18.1_C.txt,Genuine,,,
18.1_C.txt,Genuine,,,
18.1_C.txt,Genuine,,,
18.1_C.txt,Genuine,,,
18.1_C.txt,Gaming,B,B.2,Failure
18.1_C.txt,Gaming,B,B.2,Failure
18.1_C.txt,Gaming,B,B.1,Failure
18.1_C.txt,Gaming,B,B.2,Failure
18.1_C.txt,Gaming,B,B.1,Success
09.2.2_A.txt,Gaming,B,B.5,Failure
09.2.2_A.txt,Gaming,B,B.5,Failure
09.2.2_A.txt,Gaming,B,B.5,Failure
09.2.2_A.txt,Gaming,B,B.1,Failure
09.2.2_A.txt,Gaming,B,B.1,Failure
19.2_B.txt,Gaming,B,B.4,Success
19.2_B.txt,Gaming,B,B.4,Success
19.2_B.txt,Gaming,B,B.4,Success
09.4.2_B.txt,Genuine,,,
09.4.2_B.txt,Genuine,,,
09.4.2_B.txt,Gaming,B,B.5,Failure
09.4.2_B.txt,Gaming,B,B.5,Failure
10.4.3_B.txt,Genuine,,,
10.4.3_B.txt,Genuine,,,
10.4.3_B.txt,Gaming,B,B.6,Failure
10.4.3_B.txt,Gaming,B,B.6,Failure
10.4.3_B.txt,Gaming,B,B.3,Failure
09.4.2_A.txt,Genuine,,,
09.4.2_A.txt,Genuine,,,
09.4.2_A.txt,Gaming,B,B.5,Failure
09.4.2_A.txt,Gaming,B,B.5,Failure
09.4.2_A.txt,Gaming,B,B.5,Failure
09.4.3_B.txt,Genuine,,,
09.4.3_B.txt,Genuine,,,
09.4.3_B.txt,Gaming,B,B.5,Failure
09.4.3_B.txt,Gaming,B,B.5,Failure
09.4.3_B.txt,Gaming,B,B.5,Failure
10.4.4_A.txt,Genuine,,,
10.4.4_A.txt,Genuine,,,
10.4.4_A.txt,Gaming,B,B.6,Failure
10.4.4_A.txt,Gaming,A,A.3,Failure
10.4.4_A.txt,Gaming,A,A.3,Failure
09.4.3_A.txt,Genuine,,,
09.4.3_A.txt,Genuine,,,
09.4.3_A.txt,Gaming,B,B.5,Failure
09.4.3_A.txt,Gaming,B,B.5,Failure
09.4.3_A.txt,Gaming,B,B.5,Failure
09.4.2_C.txt,Genuine,,,
09.4.2_C.txt,Genuine,,,
09.4.2_C.txt,Gaming,B,B.5,Failure
09.4.2_C.txt,Gaming,B,B.5,Failure
09.4.2_C.txt,Gaming,B,B.5,Failure
14.2.3_A.txt,Gaming,C,C.2,Failure
14.2.3_A.txt,Gaming,C,C.2,Failure
14.2.3_A.txt,Gaming,C,C.2,Failure
14.2.3_A.txt,Gaming,C,C.2,Failure
09.4.1_B.txt,Genuine,,,
09.4.1_B.txt,Genuine,,,
09.4.1_B.txt,Gaming,B,B.5,Failure
09.4.1_B.txt,Gaming,B,B.5,Failure
09.4.1_B.txt,Gaming,B,B.5,Failure
10.2.4_B.txt,Gaming,B,B.6,Failure
10.2.4_B.txt,Gaming,B,B.6,Failure
10.2.4_B.txt,Gaming,B,B.6,Failure
10.2.4_B.txt,Gaming,B,B.6,Failure
10.2.4_B.txt,Gaming,A,A.2,Failure
09.2.4_A.txt,Gaming,B,B.5,Failure
09.2.4_A.txt,Gaming,B,B.1,Failure
09.2.4_A.txt,Gaming,B,B.1,Failure
09.2.4_A.txt,Gaming,B,B.1,Failure
09.2.4_A.txt,Gaming,B,B.1,Failure
09.3.2_C.txt,Genuine,,,
09.3.2_C.txt,Genuine,,,
09.3.2_C.txt,Gaming,B,B.5,Failure
09.3.2_C.txt,Genuine,,,
09.3.4_C.txt,Genuine,,,
09.3.4_C.txt,Genuine,,,
09.3.4_C.txt,Gaming,B,B.5,Failure
09.3.4_C.txt,Genuine,,,
09.3.4_C.txt,Genuine,,,
09.3.2_A.txt,Genuine,,,
09.3.2_A.txt,Genuine,,,
09.3.2_A.txt,Gaming,B,B.5,Failure
09.3.2_A.txt,Genuine,,,
14.2.3_B.txt,Gaming,B,B.7,Failure
14.2.3_B.txt,Gaming,B,B.7,Failure
14.2.3_B.txt,Gaming,B,B.7,Failure
14.2.3_B.txt,Gaming,B,B.7,Failure
14.2.3_B.txt,Gaming,B,B.7,Failure
14.4.3_B.txt,Genuine,,,
14.4.3_B.txt,Genuine,,,
14.4.3_B.txt,Gaming,C,C.2,Failure
14.4.3_B.txt,Gaming,C,C.2,Failure
14.4.3_B.txt,Gaming,C,C.2,Failure
14.4.2_B.txt,Genuine,,,
14.4.2_B.txt,Genuine,,,
14.4.2_B.txt,Gaming,B,B.7,Failure
14.4.2_B.txt,Gaming,B,B.7,Failure
14.4.2_B.txt,Gaming,B,B.7,Failure
09.3.3_C.txt,Genuine,,,
09.3.3_C.txt,Genuine,,,
09.3.3_C.txt,Gaming,B,B.5,Failure
09.3.3_C.txt,Genuine,,,
09.3.3_C.txt,Genuine,,,
09.3.1_C.txt,Genuine,,,
09.3.1_C.txt,Genuine,,,
09.3.1_C.txt,Gaming,B,B.5,Success
09.3.1_C.txt,Genuine,,,
09.3.4_A.txt,Genuine,,,
09.3.4_A.txt,Genuine,,,
09.3.4_A.txt,Gaming,B,B.5,Failure
